PCS_ID,Category,Physical_Effect,Type,Size,Brand,Model_Name,Model_Number,Product_Reference,Availability,Image,Publication,PCS_Level,Price_USD,Year,Target_Body,Angle_Horizontal,Distance_Horizontal,Distance_Vertical,Plug_Power,Research_Center,Country,Context,Posture,Manikin_Company,Manikin_Type,Manikin_Gender,Manikin_Body_Segments,Control_Method,Baseline_Ta,Baseline_MRT,Baseline_RH,Baseline_V,Baseline_Tsk_All,Baseline_Tsk_Head,Baseline_Tsk_Chest,Baseline_Tsk_Back,Baseline_Tsk_Pelvis,Baseline_Tsk_Left_Upper_Arm,Baseline_Tsk_Right_Upper_Arm,Baseline_Tsk_Left_Forearm,Baseline_Tsk_Right_Forearm,Baseline_Tsk_Left_Hand,Baseline_Tsk_Right_Hand,Baseline_Tsk_Left_Thigh,Baseline_Tsk_Right_Thigh,Baseline_Tsk_Left_Lower_Leg,Baseline_Tsk_Right_Lower_Leg,Baseline_Tsk_Left_Foot,Baseline_Tsk_Right_Foot,Baseline_P_All,Baseline_P_Head,Baseline_P_Chest,Baseline_P_Back,Baseline_P_Pelvis,Baseline_P_Left_Upper_Arm,Baseline_P_Right_Upper_Arm,Baseline_P_Left_Forearm,Baseline_P_Right_Forearm,Baseline_P_Left_Hand,Baseline_P_Right_Hand,Baseline_P_Left_Thigh,Baseline_P_Right_Thigh,Baseline_P_Left_Lower_Leg,Baseline_P_Right_Lower_Leg,Baseline_P_Left_Foot,Baseline_P_Right_Foot,PCS_Ta,PCS_MRT,PCS_RH,PCS_V,PCS_Tsk_All,PCS_Tsk_Head,PCS_Tsk_Chest,PCS_Tsk_Back,PCS_Tsk_Pelvis,PCS_Tsk_Left_Upper_Arm,PCS_Tsk_Right_Upper_Arm,PCS_Tsk_Left_Forearm,PCS_Tsk_Right_Forearm,PCS_Tsk_Left_Hand,PCS_Tsk_Right_Hand,PCS_Tsk_Left_Thigh,PCS_Tsk_Right_Thigh,PCS_Tsk_Left_Lower_Leg,PCS_Tsk_Right_Lower_Leg,PCS_Tsk_Left_Foot,PCS_Tsk_Right_Foot,PCS_P_All,PCS_P_Head,PCS_P_Chest,PCS_P_Back,PCS_P_Pelvis,PCS_P_Left_Upper_Arm,PCS_P_Right_Upper_Arm,PCS_P_Left_Forearm,PCS_P_Right_Forearm,PCS_P_Left_Hand,PCS_P_Right_Hand,PCS_P_Left_Thigh,PCS_P_Right_Thigh,PCS_P_Left_Lower_Leg,PCS_P_Right_Lower_Leg,PCS_P_Left_Foot,PCS_P_Right_Foot,Delta_Teq_All,Delta_Teq_Head,Delta_Teq_Chest,Delta_Teq_Back,Delta_Teq_Pelvis,Delta_Teq_Left_Upper_Arm,Delta_Teq_Right_Upper_Arm,Delta_Teq_Left_Forearm,Delta_Teq_Right_Forearm,Delta_Teq_Left_Hand,Delta_Teq_Right_Hand,Delta_Teq_Left_Thigh,Delta_Teq_Right_Thigh,Delta_Teq_Left_Lower_Leg,Delta_Teq_Right_Lower_Leg,Delta_Teq_Left_Foot,Delta_Teq_Right_Foot,Delta_P_All,Delta_P_Head,Delta_P_Chest,Delta_P_Back,Delta_P_Pelvis,Delta_P_Left_Upper_Arm,Delta_P_Right_Upper_Arm,Delta_P_Left_Forearm,Delta_P_Right_Forearm,Delta_P_Left_Hand,Delta_P_Right_Hand,Delta_P_Left_Thigh,Delta_P_Right_Thigh,Delta_P_Left_Lower_Leg,Delta_P_Right_Lower_Leg,Delta_P_Left_Foot,Delta_P_Right_Foot,Clo_All,Clo_Head,Clo_Chest,Clo_Back,Clo_Pelvis,Clo_Left_Upper_Arm,Clo_Right_Upper_Arm,Clo_Left_Forearm,Clo_Right_Forearm,Clo_Left_Hand,Clo_Right_Hand,Clo_Left_Thigh,Clo_Right_Thigh,Clo_Left_Lower_Leg,Clo_Right_Lower_Leg,Clo_Left_Foot,Clo_Right_Foot,MRT,Air_Temperature,RH,Vel
14,Heating,"Radiant, Conductive",Heating pad,,Koreal,,,https://amzn.asia/d/aTK7cbn,Market-ready,ID14_heating_pad_front.png,,0.67,38.0,2024.0,Back,,,,120.0,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,22.0,22.0,38.68,0.08,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,49.12,36.35,19.05,32.69,21.34,34.02,35.68,46.56,44.56,85.52,95.74,64.42,72.15,78.26,77.08,35.42,31.28,22.0,22.2,61.65,0.09,34.5,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,40.5,43.18,48.97,40.47,21.48,34.51,22.37,38.37,39.83,50.62,48.68,97.9,123.22,71.88,80.01,57.58,58.93,0.0,0.0,0.04,-1.12,-1.53,-0.76,-0.58,-1.53,-1.4,-1.05,-1.11,-1.74,-3.44,-1.3,-1.28,3.17,2.83,12.0,12.0,-0.15,4.12,2.43,1.82,1.03,4.35,4.15,4.06,4.12,12.38,27.48,7.46,7.86,-20.68,-18.15,-35.42,-31.28,0.85,0.21,3.7,1.87,3.51,1.73,1.67,1.19,1.27,0.21,0.05,0.52,0.46,0.25,0.29,0.69,0.74,,,,
14,Heating,"Radiant, Conductive",Heating pad,,Koreal,,,https://amzn.asia/d/aTK7cbn,Market-ready,ID14_heating_pad_front.png,,0.33,38.0,2024.0,Back,,,,120.0,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,24.9,24.7,44.25,0.12,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,47.46,31.7,22.3,34.6,32.96,32.62,34.28,38.94,38.74,74.78,82.54,57.64,65.8,72.28,74.04,50.42,48.16,25.3,25.3,30.23,0.09,34.6,34.0,34.0,37.56,34.4,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,31.18,29.14,7.57,0.0,0.0,25.34,28.38,36.2,35.8,68.58,76.68,28.63,44.16,66.0,67.12,46.14,44.34,3.16,0.85,6.09,9.2,9.2,2.05,1.58,0.65,0.7,0.76,0.65,4.11,2.76,0.8,0.86,0.78,0.73,-16.28,-2.56,-14.73,-34.6,-32.96,-7.28,-5.9,-2.74,-2.94,-6.2,-5.86,-29.01,-21.64,-6.28,-6.92,-4.28,-3.82,0.85,0.21,3.7,1.87,3.51,1.73,1.67,1.19,1.27,0.21,0.05,0.52,0.46,0.25,0.29,0.69,0.74,,,,
14,Heating,"Radiant, Conductive",Heating pad,,Koreal,,,https://amzn.asia/d/aTK7cbn,Market-ready,ID14_heating_pad_front.png,,0.0,38.0,2024.0,Back,,,,120.0,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,24.9,24.7,44.25,0.12,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,47.46,31.7,22.3,34.6,32.96,32.62,34.28,38.94,38.74,74.78,82.54,57.64,65.8,72.28,74.04,50.42,48.16,25.0,24.8,35.04,0.13,34.0,34.0,34.0,34.26,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,37.3,30.92,18.93,0.9,21.96,29.3,32.48,37.64,37.78,71.26,84.74,40.22,54.64,70.24,71.54,48.68,46.96,1.97,0.43,1.39,8.93,3.07,0.94,0.48,0.31,0.23,0.43,-0.25,2.34,1.3,0.26,0.31,0.32,0.23,-10.16,-0.77,-3.37,-33.7,-11.0,-3.32,-1.8,-1.3,-0.96,-3.52,2.2,-17.42,-11.16,-2.04,-2.5,-1.74,-1.2,0.85,0.21,3.7,1.87,3.51,1.73,1.67,1.19,1.27,0.21,0.05,0.52,0.46,0.25,0.29,0.69,0.74,,,,
14,Heating,"Radiant, Conductive",Heating pad,,Koreal,,,https://amzn.asia/d/aTK7cbn,Market-ready,ID14_heating_pad_front.png,,0.0,38.0,2024.0,Back,,,,120.0,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,22.4,22.4,30.02,0.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,61.38,39.94,27.57,45.24,39.58,41.48,42.14,46.72,48.34,105.02,107.66,76.46,86.41,92.86,94.72,65.84,63.12,22.1,22.1,56.3,0.14,34.3,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,42.78,36.7,34.0,34.0,34.0,34.0,34.0,34.0,49.32,40.57,18.29,28.77,12.28,37.66,39.88,41.04,42.2,0.0,0.0,73.35,75.79,91.98,92.52,64.18,63.28,2.28,-1.02,3.91,4.08,8.0,1.07,0.62,1.41,1.47,11.6,11.6,0.38,1.42,0.11,0.27,0.29,-0.03,-12.06,0.63,-9.28,-16.48,-27.3,-3.82,-2.26,-5.68,-6.14,-105.02,-107.66,-3.11,-10.62,-0.88,-2.2,-1.66,0.16,0.85,0.21,3.7,1.87,3.51,1.73,1.67,1.19,1.27,0.21,0.05,0.52,0.46,0.25,0.29,0.69,0.74,,,,
14,Heating,"Radiant, Conductive",Heating pad,,Koreal,,,https://amzn.asia/d/aTK7cbn,Market-ready,ID14_heating_pad_front.png,,0.67,38.0,2024.0,Back,,,,120.0,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,22.4,22.4,30.02,0.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,61.38,39.94,27.57,45.24,39.58,41.48,42.14,46.72,48.34,105.02,107.66,76.46,86.41,92.86,94.72,65.84,63.12,22.1,22.1,56.3,0.14,34.5,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,44.7,43.42,34.0,34.0,34.0,34.0,34.0,34.0,49.54,40.26,18.97,32.72,17.7,37.62,39.76,34.86,35.9,0.0,0.0,71.32,76.64,91.42,91.7,63.34,63.6,2.24,-0.71,3.62,3.16,6.41,1.08,0.66,2.94,2.99,11.6,11.6,0.87,1.3,0.18,0.37,0.44,-0.09,-11.84,0.32,-8.6,-12.53,-21.88,-3.86,-2.38,-11.86,-12.44,-105.02,-107.66,-5.14,-9.77,-1.44,-3.02,-2.5,0.48,0.85,0.21,3.7,1.87,3.51,1.73,1.67,1.19,1.27,0.21,0.05,0.52,0.46,0.25,0.29,0.69,0.74,,,,
14,Heating,"Radiant, Conductive",Heating pad,,Koreal,,,https://amzn.asia/d/aTK7cbn,Market-ready,ID14_heating_pad_front.png,,1.0,38.0,2024.0,Back,,,,120.0,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,22.0,22.0,38.68,0.08,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,49.12,36.35,19.05,32.69,21.34,34.02,35.68,46.56,44.56,85.52,95.74,64.42,72.15,78.26,77.08,35.42,31.28,22.0,22.0,59.68,0.12,34.7,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,43.22,46.52,47.72,40.46,20.36,33.9,20.92,38.44,41.5,51.16,48.7,99.58,125.14,71.25,79.11,49.68,50.64,0.0,0.0,0.34,-1.1,-0.83,-0.52,0.24,-1.56,-1.96,-1.19,-1.11,-1.97,-3.68,-1.19,-1.1,4.38,4.12,12.0,12.0,-1.4,4.11,1.31,1.2,-0.42,4.42,5.82,4.6,4.14,14.06,29.4,6.83,6.96,-28.58,-26.44,-35.42,-31.28,0.85,0.21,3.7,1.87,3.51,1.73,1.67,1.19,1.27,0.21,0.05,0.52,0.46,0.25,0.29,0.69,0.74,,,,
14,Heating,"Radiant, Conductive",Heating pad,,Koreal,,,https://amzn.asia/d/aTK7cbn,Market-ready,ID14_heating_pad_front.png,,1.0,38.0,2024.0,Back,,,,120.0,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,22.4,22.4,30.02,0.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,61.38,39.94,27.57,45.24,39.58,41.48,42.14,46.72,48.34,105.02,107.66,76.46,86.41,92.86,94.72,65.84,63.12,22.1,22.1,56.3,0.14,34.5,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,44.7,44.8,34.0,34.0,34.0,34.0,34.0,34.0,49.68,39.83,21.17,32.71,17.97,38.28,37.77,31.67,33.72,0.0,0.0,72.99,76.93,91.18,91.93,63.95,62.22,2.21,-0.71,2.69,3.18,6.33,0.89,1.2,3.74,3.51,11.6,11.6,0.67,1.29,0.21,0.34,0.33,0.17,-11.7,-0.11,-6.4,-12.53,-21.61,-3.2,-4.37,-15.05,-14.62,-105.02,-107.66,-3.47,-9.48,-1.68,-2.79,-1.89,-0.9,0.85,0.21,3.7,1.87,3.51,1.73,1.67,1.19,1.27,0.21,0.05,0.52,0.46,0.25,0.29,0.69,0.74,,,,
14,Heating,"Radiant, Conductive",Heating pad,,Koreal,,,https://amzn.asia/d/aTK7cbn,Market-ready,ID14_heating_pad_front.png,,0.67,38.0,2024.0,Back,,,,120.0,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,22.4,22.4,30.02,0.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,61.38,39.94,27.57,45.24,39.58,41.48,42.14,46.72,48.34,105.02,107.66,76.46,86.41,92.86,94.72,65.84,63.12,22.4,22.4,30.02,0.0,34.4,34.0,34.0,36.28,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,44.76,40.58,20.6,0.0,2.12,38.42,38.02,46.06,47.38,103.66,117.54,47.91,53.75,92.3,91.76,64.48,63.1,3.14,-0.39,2.94,11.6,10.98,0.86,1.13,0.16,0.23,0.15,-1.06,3.66,3.73,0.07,0.36,0.24,0.0,-16.62,0.65,-6.97,-45.24,-37.46,-3.06,-4.12,-0.66,-0.96,-1.36,9.88,-28.55,-32.66,-0.56,-2.96,-1.36,-0.02,0.85,0.21,3.7,1.87,3.51,1.73,1.67,1.19,1.27,0.21,0.05,0.52,0.46,0.25,0.29,0.69,0.74,,,,
14,Heating,"Radiant, Conductive",Heating pad,,Koreal,,,https://amzn.asia/d/aTK7cbn,Market-ready,ID14_heating_pad_front.png,,0.0,38.0,2024.0,Back,,,,120.0,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,22.4,22.4,30.02,0.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,61.38,39.94,27.57,45.24,39.58,41.48,42.14,46.72,48.34,105.02,107.66,76.46,86.41,92.86,94.72,65.84,63.12,22.4,22.4,30.02,0.0,34.1,34.0,34.0,34.39,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,49.54,41.29,24.79,5.84,29.12,40.56,40.34,47.04,48.18,104.02,114.92,57.04,62.66,93.96,92.76,64.58,63.92,2.24,-0.54,1.17,9.89,3.07,0.26,0.5,-0.08,0.04,0.11,-0.78,2.37,2.62,-0.14,0.24,0.22,-0.15,-11.84,1.35,-2.78,-39.4,-10.46,-0.92,-1.8,0.32,-0.16,-1.0,7.26,-19.42,-23.75,1.1,-1.96,-1.26,0.8,0.85,0.21,3.7,1.87,3.51,1.73,1.67,1.19,1.27,0.21,0.05,0.52,0.46,0.25,0.29,0.69,0.74,,,,
15,Heating,Radiant,Foot warmer,,ESSUNTIAL,,WBX01,https://essuntial-us.com/products/portable-space-heater-for-office-and-home,Market-ready,ID15_foot_warmer_front.png,,0.33,47.0,2024.0,Feet,,,,,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,22.2,22.4,53.45,0.09,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,66.34,41.78,33.19,52.77,53.36,45.22,45.82,51.94,50.44,105.72,109.5,82.86,93.4,94.92,95.32,72.12,63.96,22.3,22.5,55.62,0.11,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,53.94,39.6,22.86,36.78,27.96,39.22,40.08,49.6,47.14,97.0,106.5,66.92,75.56,76.34,81.44,54.78,53.54,2.19,0.48,3.64,3.5,5.57,1.55,1.47,0.53,0.77,0.97,0.32,2.23,2.21,2.29,1.7,2.81,1.91,-12.4,-2.18,-10.33,-15.99,-25.4,-6.0,-5.74,-2.34,-3.3,-8.72,-3.0,-15.94,-17.84,-18.58,-13.88,-17.34,-10.42,0.85,0.21,3.7,1.87,3.51,1.73,1.67,1.19,1.27,0.21,0.05,0.52,0.46,0.25,0.29,0.69,0.74,,,,
15,Heating,Radiant,Foot warmer,,ESSUNTIAL,,WBX01,https://essuntial-us.com/products/portable-space-heater-for-office-and-home,Market-ready,ID15_foot_warmer_front.png,,0.0,47.0,2024.0,Feet,,,,,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,25.1,25.1,69.38,0.17,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,55.62,29.13,30.59,46.83,33.58,49.7,55.02,63.12,76.0,94.08,82.04,67.48,70.57,70.04,71.96,49.68,48.56,24.9,25.0,68.05,0.07,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,57.34,30.47,31.21,48.44,35.32,52.02,55.9,69.7,77.34,106.86,91.24,67.96,72.26,71.84,71.0,49.92,47.7,-0.28,-0.45,-0.2,-0.34,-0.46,-0.42,-0.14,-0.93,-0.16,-1.21,-1.0,-0.06,-0.21,-0.23,0.12,-0.04,0.16,1.72,1.33,0.62,1.61,1.74,2.32,0.88,6.58,1.34,12.78,9.2,0.48,1.69,1.8,-0.96,0.24,-0.86,0.85,0.21,3.7,1.87,3.51,1.73,1.67,1.19,1.27,0.21,0.05,0.52,0.46,0.25,0.29,0.69,0.74,,,,
15,Heating,Radiant,Foot warmer,,ESSUNTIAL,,WBX01,https://essuntial-us.com/products/portable-space-heater-for-office-and-home,Market-ready,ID15_foot_warmer_front.png,,0.0,47.0,2024.0,Feet,,,,,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,22.2,22.4,53.45,0.09,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,66.34,41.78,33.19,52.77,53.36,45.22,45.82,51.94,50.44,105.72,109.5,82.86,93.4,94.92,95.32,72.12,63.96,22.2,22.5,58.2,0.08,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,57.3,39.28,24.43,39.79,33.64,40.88,41.48,50.1,48.36,99.1,106.56,71.89,80.18,85.2,86.58,61.2,57.88,1.59,0.65,3.08,2.84,4.32,1.12,1.11,0.41,0.48,0.73,0.31,1.53,1.63,1.2,1.07,1.77,1.11,-9.04,-2.51,-8.76,-12.98,-19.72,-4.34,-4.34,-1.84,-2.08,-6.62,-2.94,-10.97,-13.22,-9.72,-8.74,-10.92,-6.08,0.85,0.21,3.7,1.87,3.51,1.73,1.67,1.19,1.27,0.21,0.05,0.52,0.46,0.25,0.29,0.69,0.74,,,,
15,Heating,Radiant,Foot warmer,,ESSUNTIAL,,WBX01,https://essuntial-us.com/products/portable-space-heater-for-office-and-home,Market-ready,ID15_foot_warmer_front.png,,1.0,47.0,2024.0,Feet,,,,,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,22.2,22.4,53.45,0.09,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,66.34,41.78,33.19,52.77,53.36,45.22,45.82,51.94,50.44,105.72,109.5,82.86,93.4,94.92,95.32,72.12,63.96,22.4,22.4,59.78,0.11,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,47.76,38.59,19.85,34.08,21.46,36.32,37.48,47.18,44.18,92.16,102.32,61.54,68.64,62.66,57.52,44.7,40.28,3.28,0.74,4.7,4.1,6.99,2.3,2.13,1.07,1.45,1.5,0.77,3.03,3.11,3.98,4.64,4.45,4.33,-18.58,-3.19,-13.34,-18.69,-31.9,-8.9,-8.34,-4.76,-6.26,-13.56,-7.18,-21.32,-24.76,-32.26,-37.8,-27.42,-23.68,0.85,0.21,3.7,1.87,3.51,1.73,1.67,1.19,1.27,0.21,0.05,0.52,0.46,0.25,0.29,0.69,0.74,,,,
15,Heating,Radiant,Foot warmer,,ESSUNTIAL,,WBX01,https://essuntial-us.com/products/portable-space-heater-for-office-and-home,Market-ready,ID15_foot_warmer_front.png,,0.33,47.0,2024.0,Feet,90.0,100.0,,,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,25.1,25.1,48.87,0.18,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,43.54,30.88,17.37,27.45,21.64,29.38,31.76,37.7,36.66,69.12,81.3,52.97,64.09,69.16,70.62,47.46,45.76,25.2,25.0,47.96,0.16,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,41.3,31.21,15.94,26.24,18.14,28.42,30.66,37.44,36.98,67.8,83.7,49.73,62.18,61.5,63.62,43.16,41.62,0.46,-0.22,0.74,0.42,1.44,0.29,0.31,0.06,-0.08,0.17,-0.26,0.49,0.3,0.99,0.88,0.81,0.81,-2.24,0.33,-1.43,-1.21,-3.5,-0.96,-1.1,-0.26,0.32,-1.32,2.4,-3.24,-1.91,-7.66,-7.0,-4.3,-4.14,0.85,0.21,3.7,1.87,3.51,1.73,1.67,1.19,1.27,0.21,0.05,0.52,0.46,0.25,0.29,0.69,0.74,,,,
15,Heating,Radiant,Foot warmer,,ESSUNTIAL,,WBX01,https://essuntial-us.com/products/portable-space-heater-for-office-and-home,Market-ready,ID15_foot_warmer_front.png,,0.0,47.0,2024.0,Feet,90.0,100.0,,,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,25.1,25.1,48.87,0.18,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,43.54,30.88,17.37,27.45,21.64,29.38,31.76,37.7,36.66,69.12,81.3,52.97,64.09,69.16,70.62,47.46,45.76,25.1,25.1,47.93,0.13,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,42.26,30.95,16.55,26.77,19.66,28.28,31.12,37.14,34.92,70.46,82.26,50.79,62.67,65.6,67.0,45.8,44.56,0.26,-0.08,0.42,0.23,0.81,0.33,0.18,0.13,0.42,-0.17,-0.11,0.43,0.23,0.46,0.46,0.31,0.23,-1.28,0.07,-0.82,-0.67,-1.98,-1.1,-0.64,-0.56,-1.74,1.34,0.96,-2.18,-1.42,-3.56,-3.62,-1.66,-1.2,0.85,0.21,3.7,1.87,3.51,1.73,1.67,1.19,1.27,0.21,0.05,0.52,0.46,0.25,0.29,0.69,0.74,,,,
15,Heating,Radiant,Foot warmer,,ESSUNTIAL,,WBX01,https://essuntial-us.com/products/portable-space-heater-for-office-and-home,Market-ready,ID15_foot_warmer_front.png,,1.0,47.0,2024.0,Feet,90.0,100.0,,,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,25.1,25.1,48.87,0.18,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,43.54,30.88,17.37,27.45,21.64,29.38,31.76,37.7,36.66,69.12,81.3,52.97,64.09,69.16,70.62,47.46,45.76,25.3,25.0,46.44,0.05,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,38.86,29.82,14.93,24.64,16.14,27.56,29.54,36.84,36.28,68.02,81.32,49.14,61.38,52.76,55.0,34.62,35.2,0.96,0.2,1.25,0.92,2.26,0.55,0.62,0.2,0.09,0.14,-0.0,0.67,0.41,2.11,1.97,2.41,2.05,-4.68,-1.06,-2.44,-2.81,-5.5,-1.82,-2.22,-0.86,-0.38,-1.1,0.02,-3.83,-2.71,-16.4,-15.62,-12.84,-10.56,0.85,0.21,3.7,1.87,3.51,1.73,1.67,1.19,1.27,0.21,0.05,0.52,0.46,0.25,0.29,0.69,0.74,,,,
15,Heating,Radiant,Foot warmer,,ESSUNTIAL,,WBX01,https://essuntial-us.com/products/portable-space-heater-for-office-and-home,Market-ready,ID15_foot_warmer_front.png,,0.67,47.0,2024.0,Feet,90.0,100.0,,,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,25.1,25.1,48.87,0.18,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,43.54,30.88,17.37,27.45,21.64,29.38,31.76,37.7,36.66,69.12,81.3,52.97,64.09,69.16,70.62,47.46,45.76,25.3,24.9,47.36,0.19,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,40.7,29.8,15.41,25.46,16.9,27.68,29.88,37.06,36.54,68.6,83.7,51.14,63.24,59.06,61.0,40.48,38.98,0.58,0.36,1.01,0.66,1.95,0.51,0.53,0.15,0.03,0.07,-0.26,0.36,0.15,1.3,1.21,1.31,1.32,-2.84,-1.08,-1.96,-1.98,-4.74,-1.7,-1.88,-0.64,-0.12,-0.52,2.4,-1.83,-0.85,-10.1,-9.62,-6.98,-6.78,0.85,0.21,3.7,1.87,3.51,1.73,1.67,1.19,1.27,0.21,0.05,0.52,0.46,0.25,0.29,0.69,0.74,,,,
